"Translation.Start","Translation.Stop","Transcription.Start","Transcription.Stop","Synonym","Product","Dawn0-1","Dawn0-2","Dawn0-3","Dawn0","Dusk0-1","Dusk0-2","Dusk0-3","Dusk0","MidDark1-1","MidDark1-2","MidDark1-3","MidDark1","Dawn1-1","Dawn1-2","Dawn1-3","Dawn1","MidLight1-1","MidLight1-2","MidLight1-3","MidLight1","Dusk1-1","Dusk1-2","Dusk1-3","Dusk1","MidDark2-1","MidDark2-2","MidDark2-3","MidDark2","Dawn2-1","Dawn2-2","Dawn2-3","Dawn2","MidLight2-1","MidLight2-2","MidLight2-3","MidLight2","Dusk2-1","Dusk2-2","Dusk2-3","Dusk2","Dark24-1","Dark24-2","Dark24-3","Dark24","Light24-1","Light24-2","Light24-3","Light24"
120434,121198,120325,121320,"Npun_F0079","hypothetical protein",163406,268320,220394,284,121000,165473,161771,195,215770,176008,198810,257,241137,230311,300216,336,99427,116178,115183,144,134160,124424,128344,168,250504,250859,282686,341,300039,297089,354382,414,146604,175452,76068,173,152890,169701,183843,220,442694,346876,255680,455,120551,170647,169968,200
121321,121962,121321,122083,"Npun_F0080","transcription antitermination protein NusB",149366,186192,138228,245,102077,109011,109448,166,143311,141349,144166,222,188509,205975,249544,334,135056,129771,140845,210,133721,131183,132574,206,178176,185930,178260,281,222893,227651,239896,358,147992,146154,156612,234,140953,149993,145932,226,242473,234506,243235,373,130375,124213,131298,200
122223,123866,122141,123866,"Npun_F0081","signal recognition particle-docking protein FtsY",111019,155463,159858,86,116745,178950,163881,93,162277,88573,100848,71,138179,144866,164828,90,92324,86162,111803,58,107916,91774,109938,62,116622,127534,155324,80,154844,153367,190641,101,104585,127818,99836,67,107495,108946,135459,71,245195,235329,197323,137,112955,169970,184692,94
125296,126687,125004,126752,"Npun_F0082","serine phosphatase",66973,56719,66421,45,58161,54480,51251,39,60388,66194,64903,45,66359,63123,58191,44,53866,54514,54032,38,51964,53583,52221,37,47873,56756,55562,38,61413,64653,54229,43,35760,41301,31458,25,50976,54706,52526,37,43148,46313,55663,34,53858,37406,33264,29
128548,127265,128548,127265,"Npun_R0083","hypothetical protein",16054,20921,21483,15,47331,72438,68892,48,26567,28020,27869,21,20873,25492,23464,18,41157,42262,40463,32,47739,49203,56232,39,38600,27176,33204,25,24249,27478,29825,21,35666,36711,41981,29,47156,45668,56664,38,21053,25863,16947,16,35662,39540,53844,33
128824,129294,128812,129294,"Npun_F0084","hypothetical protein",61229,45298,36256,101,45715,24629,46234,82,52385,21105,32118,74,39914,44623,22440,75,69744,82371,64510,153,35362,41699,46590,87,29999,29655,24883,59,54467,43396,70255,118,58832,56701,61182,125,41910,33970,35672,78,23203,25641,18683,47,58973,36150,38778,94
130023,129352,130065,129352,"Npun_R0085","hypothetical protein",111084,88754,48763,123,57903,51642,50535,79,90040,69018,81229,119,81546,85866,65549,115,68301,66373,57768,95,58662,64319,50845,86,79838,76895,68162,111,91583,79577,88902,128,58300,60766,56735,87,52499,45779,47144,72,72593,67743,78718,108,81182,62161,43649,92
130204,130863,130204,130863,"Npun_F0086","NmrA family protein",130163,96699,47910,138,55745,36239,47862,70,101821,96067,85568,143,140739,146324,118840,205,66179,74992,70778,107,59202,59238,65662,92,90634,82912,81636,128,107309,118779,107866,168,59283,51157,113595,113,63454,63001,57958,93,79553,82773,104466,134,46235,30638,38751,58
131099,131749,NA,131749,"Npun_F0087","glycoside hydrolase family protein",34886,26880,13566,38,14337,13372,12662,20,24440,29438,27822,41,23708,26871,23404,37,13908,14898,12699,21,13922,15981,12692,21,17481,15660,13040,23,21418,29693,21301,37,11427,9371,8457,14,12755,9371,11426,17,15543,18922,23088,29,10431,4187,6570,10
132582,131764,NA,NA,"Npun_R0088","alpha/beta hydrolase fold protein",4896,4873,0,3,3801,4440,3057,4,5558,2578,3171,4,4083,2361,3186,3,2068,2399,3215,3,2695,2722,2096,3,4931,3488,5438,5,6745,5114,3925,6,2046,2852,1198,2,3330,2990,1909,3,8931,7247,8198,9,1917,3961,2394,3
133215,132814,NA,NA,"Npun_R0089","hypothetical protein",7554,5700,4532,14,7300,9379,6521,19,4228,5823,6584,13,7311,7870,6554,18,7584,8924,11920,23,4533,7775,8110,16,5519,4127,6208,13,5940,8199,7471,17,5251,5933,4850,13,8170,6705,6219,17,6356,7023,10573,19,6379,3962,5002,12
134778,133573,NA,133573,"Npun_R0090","hypothetical protein",45987,47413,43967,37,68733,86985,81769,65,47573,35232,38402,33,39080,34882,31665,29,60805,57865,57958,48,55673,57769,46367,44,38787,43473,47640,35,43459,43373,49963,37,55226,67578,61626,50,50907,51761,60812,45,77350,82155,68606,63,39445,56623,53017,41
135410,134778,135410,NA,"Npun_R0091","hypothetical protein",200616,363759,279252,444,296067,389216,337362,538,234615,244759,214810,365,265275,280203,197270,391,564961,586472,522558,881,423684,356487,313705,576,417914,330429,376998,592,396154,305696,375844,567,710560,771651,1000834,1307,352816,313680,401313,562,660983,630375,489244,937,265159,287007,302591,450
137182,135578,137182,135411,"Npun_R0092","methionyl-tRNA synthetase",188803,158498,62625,85,160239,158687,151245,97,106689,156304,139428,83,150149,148159,116171,86,268902,275037,229296,160,169657,169444,125678,96,125137,123761,121463,76,143137,126170,104035,77,210371,202543,116851,110,161577,163667,130965,94,183949,181332,183188,113,106397,100148,107694,65
137562,138287,137562,138287,"Npun_F0093","phospholipid/glycerol acyltransferase",88484,53088,28987,78,31552,18206,19841,31,44671,68141,55822,77,77664,63682,70614,97,40652,39312,31618,51,32566,34317,27774,43,47820,35041,40602,56,66267,60553,47446,80,29038,23379,29208,37,27385,26334,22110,34,33249,30788,44189,49,26252,12341,12844,23
138401,139228,138384,139338,"Npun_F0094","alpha/beta hydrolase fold protein",35543,28390,55915,48,20316,20133,25155,26,32322,32694,30774,38,35213,38779,37884,45,25320,25403,26881,31,22094,22863,27581,29,24331,25163,26234,30,35854,37119,40622,45,20724,19970,11206,20,23396,23019,21345,27,27887,24338,31744,33,19620,22186,20387,25
139339,139533,NA,NA,"Npun_F0095","hypothetical protein",6007,4760,1442,20,1616,3619,3262,14,3705,3524,2461,16,4850,4121,2676,19,2523,2501,2306,12,3027,2283,2556,13,2893,1750,2905,12,2989,4810,2613,17,1606,1731,1310,7,2081,1733,2189,10,2113,3503,5361,18,1935,2971,2454,12
139694,140860,139674,140860,"Npun_F0096","hypothetical protein",355628,661171,534108,442,186080,210928,180408,164,391281,492175,449426,380,559937,577838,631301,505,256385,225070,228291,202,371736,333890,443806,328,577929,538888,662145,508,735720,797052,717131,642,471949,381806,207199,303,297956,335146,297179,265,474105,442822,456202,392,322811,263197,245244,237
141455,142936,140861,142936,"Npun_F0097","leucyl aminopeptidase",227954,221593,329605,175,139103,164517,167935,106,347723,214775,256183,184,274831,272137,281695,186,159431,160677,156682,107,177128,166570,180941,118,191371,231394,260585,153,264667,252279,325202,189,170512,180483,142289,110,159318,160615,167882,109,203980,233266,200372,143,182190,216806,248080,145
143263,144285,143257,144293,"Npun_F0098","glycerol-3-phosphate acyltransferase PlsX",282328,341770,424514,341,603204,655839,755227,656,474778,432260,448193,441,409138,420176,465907,422,567536,561826,582655,557,529129,508497,606528,535,445462,379836,460773,419,353328,379715,475560,393,492083,537472,301634,433,481822,467783,558080,491,388280,388556,365118,372,384000,389062,440587,395
144405,145397,144336,145397,"Npun_F0099","3-oxoacyl-ACP synthase",362470,329815,134461,277,335047,197953,312538,283,327525,390146,365840,363,401850,417808,456284,428,297805,302884,284790,297,273518,282219,283907,281,313822,261845,247550,276,291478,303267,261419,287,233780,211717,113611,187,239587,207366,215219,222,228121,211178,364790,269,179012,122354,149342,151
145662,146546,NA,NA,"Npun_F0100","malonyl CoA-acyl carrier protein transacylase",39191,22320,31312,34,43565,25789,33653,38,32425,25618,33178,34,31490,32919,23823,33,33001,31997,26507,34,20609,25308,21809,25,17669,20445,19823,21,23478,19514,25904,25,13789,16467,19109,18,18683,19328,22140,22,21118,21562,23547,24,13654,12766,16801,16
146984,147661,146962,147695,"Npun_F0101","1-acyl-sn-glycerol-3-phosphate acyltransferase",41731,51423,30194,60,30370,24997,25533,39,42035,48157,41071,64,51407,55326,57222,80,35219,36697,33969,52,39504,35990,36217,54,45116,46558,45582,67,43076,47959,46680,67,28619,33526,32976,46,36349,32725,35073,51,45338,52683,53298,74,27142,23925,24031,36
148141,149178,NA,NA,"Npun_F0102","hypothetical protein",14638,13737,9064,12,10595,7164,9409,8,11015,23647,18949,17,15505,14664,10788,13,16089,10560,8580,11,9946,12119,9398,10,17183,11844,14134,13,15683,20065,13023,15,17627,11800,1669,9,11883,6597,7938,8,15165,14147,15911,14,14247,17089,15275,14
149283,149582,NA,NA,"Npun_F0103","hypothetical protein",16854,7854,4973,32,7487,4854,10360,25,13362,10498,6959,34,9780,9440,6339,28,6335,6576,6918,22,6044,6719,7156,22,6092,6222,7644,22,6953,9623,9187,28,4977,4502,5765,16,6335,3640,5697,17,5770,8038,10972,27,3810,7089,6616,19
149782,152199,149782,152292,"Npun_F0104","recombination and DNA strand exchange inhibitor protein",436129,400119,445379,176,190192,152305,172724,71,339692,303816,341083,135,482092,431395,548064,201,123920,138453,153531,57,146566,148855,152635,61,208981,257857,278314,102,365196,390151,395737,158,104706,116285,182397,55,139353,142909,142265,58,466039,481221,528308,203,138778,148682,161519,61
152922,152293,152922,152293,"Npun_R0105","hypothetical protein",15051,16227,17628,25,13943,12371,9647,19,10548,8217,8729,14,7803,9196,14507,16,7252,9569,7896,13,7687,9226,9846,14,9133,11840,11826,17,9848,11418,11459,17,6994,7587,7315,11,8122,8275,10280,14,18578,17008,20851,29,7588,11985,8574,14
153837,153019,NA,NA,"Npun_R0106","hypothetical protein",5243,4131,4473,5,4390,3923,2822,4,5663,2483,4256,5,2706,3637,2490,3,2994,3365,2679,3,3498,3666,3104,4,3958,2795,3359,4,3829,4445,3078,4,2768,2775,1322,2,2550,1744,4363,3,6940,5571,9310,8,1197,1793,2519,2
154827,153901,NA,NA,"Npun_R0107","molybdate ABC transporter periplasmic molybdate-binding protein",2975,1940,0,1,2889,771,7628,4,1478,1695,2306,1,2269,1111,597,1,3565,2282,3106,3,3754,3552,2224,3,791,2216,1160,1,1959,2450,1147,1,1947,1479,1230,1,1303,2067,2099,1,1517,1644,1801,1,1328,1610,1087,1
155553,156158,155439,156192,"Npun_F0108","hypothetical protein",131426,185365,282519,329,115714,137503,138680,215,167718,149228,144998,254,148539,149541,155850,249,145405,142052,158993,245,115049,119357,96676,182,147286,133637,142896,233,137860,122193,137667,218,158154,195314,108294,253,118446,105354,114882,186,327885,232850,168946,401,135092,184642,153149,260
NA,NA,156323,156347,"predicted RNA","-",13882,24081,7180,601,11312,7940,14811,454,16067,11958,11974,533,12635,12612,11825,494,15555,14801,15023,605,10714,9568,9039,390,13925,12364,13527,530,11850,11546,12588,479,14926,18609,6476,533,10689,11263,11067,440,24203,21883,17364,846,11815,11525,12666,480
156410,158080,156357,158080,"Npun_F0109","hypothetical protein",415678,821126,807004,407,488683,669232,729000,376,561051,368733,421587,269,414347,438562,489775,267,614276,543102,629074,356,430090,390427,393035,242,426107,454457,500429,275,415168,409722,520559,268,606620,794587,661546,411,398322,460689,511382,273,931466,718764,531757,435,445940,708953,699787,369
158358,158642,NA,NA,"Npun_F0110","hypothetical protein",1858,4961,0,7,2587,3868,4112,12,4103,3298,2647,11,1914,1449,3254,7,1878,3108,2001,8,2087,1841,3303,8,2663,2357,3653,10,1447,2641,2988,8,3046,4771,10966,21,1970,2392,3673,9,3268,3027,2399,10,2852,4486,6237,15
159230,158769,NA,158769,"Npun_R0111","ferredoxin",263762,237121,139758,462,319432,262212,310129,643,185584,236808,247856,483,285142,323856,232005,606,557067,613559,488742,1197,211100,209529,187624,438,213944,162774,202508,417,253918,245754,231020,527,337980,344294,195513,633,243177,200675,199523,464,182537,201016,207954,426,142229,118119,141524,289
159616,159230,159616,NA,"Npun_R0112","hypothetical protein",302297,230091,159976,596,351212,311629,281672,813,183218,256780,224255,572,280748,297417,297211,753,421992,429608,412249,1088,187398,191097,183245,483,181070,162549,182237,452,203445,258745,192469,563,273576,258840,244266,668,246084,221908,193078,569,134790,168148,211060,442,173921,137068,158682,404
159865,159656,160010,159617,"Npun_R0113","hypothetical protein",172858,119520,68363,572,197257,122742,126952,709,99454,166169,145942,653,169655,163961,132950,740,330597,383826,296776,1605,166975,178843,142516,775,150559,127380,105223,608,190498,153963,105822,714,190205,149279,118198,726,209521,163603,123158,787,83966,114825,133645,527,143824,76795,84474,484
161137,162141,161132,162141,"Npun_F0114","hypothetical protein",112573,118414,62095,97,555459,372274,412668,444,109860,143614,136662,129,115302,107095,121848,114,560929,580634,523283,552,386256,401492,410673,397,109009,123363,109829,113,86035,87025,80262,84,410108,384095,485361,424,413465,435589,385722,409,62624,80577,83883,75,362979,232725,274436,288
162878,162318,162972,162142,"Npun_R0115","hypothetical protein",32314,39797,8269,47,36854,34889,28867,59,31812,35308,31390,58,26116,28059,25939,47,31677,31963,30832,56,33450,32936,31073,57,27408,40952,31017,59,34090,33339,29498,57,33253,34935,26779,56,39669,41644,42150,73,27386,30486,24362,48,61936,62101,47892,102
164223,163000,164238,162977,"Npun_R0116","type II secretion system protein",37140,65492,27633,35,29960,34332,33077,26,35783,37641,36477,29,28768,27583,21721,21,36067,36160,35429,29,33742,33178,30267,26,38744,76690,59199,47,62191,56960,58880,48,66068,92919,35701,53,57915,72345,70593,54,43126,60065,33342,37,228590,241892,137542,165
165455,164328,165565,164239,"Npun_R0117","twitching motility protein PilT",18651,55425,48234,36,21577,36647,18158,22,21666,27772,24436,21,32389,37040,38717,31,39411,41523,37011,34,32335,29516,31953,27,55768,120425,100620,81,93772,75570,76183,72,92394,205238,144087,130,72580,93023,104678,79,54709,84383,27035,49,382836,621059,355834,401
167572,165566,167593,165566,"Npun_R0118","type II secretion system protein E",34223,66168,36315,22,36444,49477,42718,21,27015,29809,29882,14,39790,48585,47138,22,71892,69166,61641,33,34501,35928,33295,17,50795,84062,83556,36,69329,70444,79503,36,168765,409642,184858,126,56144,83320,99262,39,37087,49878,24662,18,418201,1070054,589415,345
167814,168059,NA,NA,"Npun_F0119","hypothetical protein",5131,5877,3031,19,3805,5944,5343,20,6156,3758,2540,16,2891,3917,4161,14,2252,1842,1817,8,3423,2669,3457,12,4408,4118,3908,16,3553,2914,3759,13,2401,2331,1845,8,3487,3069,4265,14,3992,4124,2742,14,2142,4368,4286,14
168961,169638,168866,169676,"Npun_F0121","heat shock protein GrpE",304116,309847,320718,459,492250,500572,446856,707,338561,311773,331019,482,388801,372470,471846,606,500104,543603,543230,780,419037,426386,503865,663,334940,341422,323882,491,375354,373238,381710,555,558103,513130,909732,973,466722,449010,448374,670,304023,411811,457173,576,616630,394971,405052,696
NA,NA,169677,169689,"predicted RNA","-",5209,3372,2295,278,6655,5127,3317,387,4036,4617,4831,345,5632,4504,6285,421,7371,8502,8049,613,5445,6054,5866,445,4254,4660,4249,337,5596,4796,4427,379,6375,5674,9860,561,6009,5463,5221,428,3095,4213,5600,330,11089,5406,4744,544
169865,171823,169692,171835,"Npun_F0122","molecular chaperone DnaK",117111,115025,132989,62,104939,93965,111099,52,113748,96228,115686,55,123339,120560,136700,64,100026,97105,104269,51,94576,100792,101172,50,96045,165797,128477,66,131032,129740,136705,67,125995,198652,177183,85,107642,135162,139254,65,98366,132652,110287,58,645700,911212,551020,358
172500,173627,172280,NA,"Npun_F0123","chaperone protein DnaJ",280758,247118,350000,259,193093,282201,263744,218,310809,280213,277026,256,352677,363618,385210,325,235433,259681,263711,224,185630,187846,187156,165,222319,254834,251046,215,283397,354403,324478,284,215890,214481,209348,189,197926,220155,207762,184,309087,383441,369536,313,207003,165165,184330,164
173627,173884,NA,NA,"Npun_F0124","SirA family protein",137095,100874,45585,366,62834,50507,51320,212,71296,104736,101467,358,114677,102696,107000,419,59444,63868,64193,242,41337,49501,43194,173,76056,63995,66697,267,99253,97464,77788,354,48045,46164,38801,171,41173,39316,34377,148,71125,71037,90797,300,40294,23906,23898,113
173881,174981,NA,174993,"Npun_F0125","ribosome-associated GTPase",146382,161488,83931,118,70497,66797,58629,59,111119,126826,130455,111,157307,145348,158557,139,66287,62893,65183,58,56673,63035,53505,52,102798,101468,109408,94,163102,155551,131725,136,55370,61972,37175,46,50188,52055,51326,46,129764,138265,155872,128,50247,36777,35501,37
175501,177090,175447,177090,"Npun_F0126","glycoside hydrolase family protein",179605,171438,120600,98,203331,165752,183388,115,204417,229158,232755,139,223369,209632,246799,142,204809,204877,205759,129,163643,171892,165547,105,180631,184409,171107,112,185945,185243,168735,113,156217,141336,161182,96,186533,167265,157464,107,126676,159187,179043,97,178226,127734,170422,99
177336,177533,177256,177535,"Npun_F0127","hypothetical protein",32863,37150,11830,137,26895,14049,12646,90,29590,28369,30040,148,28546,37452,27348,157,15045,18190,19121,88,23404,20432,21784,110,32642,34683,32922,168,35103,32518,31715,167,23753,22925,12936,100,22746,24069,22159,116,31849,30400,32014,158,16008,10570,13194,66
178273,177587,178273,177587,"Npun_R0128","hypothetical protein",72153,100134,25927,96,50885,53519,51059,75,68748,81534,76877,110,81611,79669,72343,113,55258,62099,52962,82,66066,64829,66139,95,93956,102673,99824,143,105524,95437,100426,146,63382,67298,37271,81,63743,67612,68972,97,105102,84479,78932,130,58911,45321,50209,74
179539,179180,179539,NA,"Npun_R0129","cupin",8137,9486,8240,23,7976,4216,9354,19,10534,7802,5845,22,3977,6244,5835,14,10599,9230,7617,25,7407,7445,8398,21,7821,8234,5994,20,6990,6651,8606,20,7506,6852,7111,19,8834,7884,8839,23,8623,7520,6777,21,5460,6541,4590,15
179944,179594,NA,NA,"Npun_R0130","hypothetical protein",5580,6804,16038,26,12199,10176,11633,32,9299,7662,6558,22,7342,9311,9193,24,8865,8586,7631,23,7007,8208,9861,23,9133,6762,9386,24,8602,9253,10187,26,7457,9090,15525,30,7578,9620,8929,24,9337,8990,7183,24,6765,7843,6931,20
181055,180054,181161,180054,"Npun_R0131","apocytochrome f",703337,901605,1281135,960,2826402,4204908,4584570,3864,914301,490493,553617,651,705729,750884,997853,816,2796738,2235350,2755921,2590,1621929,1594469,2230710,1812,666033,777437,945837,794,829165,914482,1309049,1015,2205565,3205308,1325533,2240,1773752,2106102,2611221,2159,1112045,868567,621158,865,2301894,4420686,4308609,3669
181701,181162,181701,181162,"Npun_R0132","cytochrome b6-f complex iron-sulfur subunit",381528,430440,746233,961,1169227,1814228,1987171,3068,385698,264893,258872,561,309429,325467,369825,620,826217,690878,783410,1420,475529,465747,681946,1001,231628,255595,327878,503,271984,361991,433825,659,737347,1072463,498337,1424,608702,768832,842163,1370,376596,301009,200847,542,655181,1228707,1251208,1935
181930,182238,181702,182389,"Npun_F0133","hypothetical protein",12748,17083,5650,38,17887,18843,20431,61,17138,12661,12297,45,12707,13418,11766,40,17268,17014,18056,56,16798,19731,20353,61,16618,14304,18435,53,16277,15122,17460,52,16337,14648,13196,47,18828,19590,19232,62,17353,17760,18552,57,14393,12877,12285,42
182917,182588,NA,NA,"Npun_R0134","hypothetical protein",7904,7693,7916,23,8832,10584,10249,29,8698,5479,6414,20,6256,6609,3595,16,7539,5767,5747,19,3641,5613,5893,15,6006,6059,5074,17,4107,8663,7483,20,4881,5083,7435,17,5879,5037,6159,17,7090,7566,4249,19,3068,4817,5919,13
